evaluation_type,window_id,attack_id,target_tag,p1_target_tag,method,candidate_action,t,step,predicted_LIT101,predicted_level,safe_low,safe_high,target_low,target_high,predicted_pump_state,predicted_mv101_state,selected
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,25,25,677.3424943692332,677.3424943692332,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,26,26,676.471051844973,676.471051844973,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,27,27,675.5996093207127,675.5996093207127,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,28,28,674.7281667964525,674.7281667964525,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,29,29,673.8567242721922,673.8567242721922,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,30,30,672.9852817479319,672.9852817479319,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,31,31,672.1138392236717,672.1138392236717,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,32,32,671.2423966994114,671.2423966994114,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,33,33,670.3709541751512,670.3709541751512,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,34,34,669.4995116508909,669.4995116508909,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,35,35,668.6280691266306,668.6280691266306,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,36,36,667.7566266023704,667.7566266023704,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,37,37,666.8851840781101,666.8851840781101,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,38,38,666.0137415538499,666.0137415538499,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,39,39,665.1422990295896,665.1422990295896,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,40,40,664.2708565053293,664.2708565053293,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,41,41,663.3994139810691,663.3994139810691,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,42,42,662.5279714568088,662.5279714568088,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,43,43,661.6565289325486,661.6565289325486,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,44,44,660.7850864082883,660.7850864082883,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,45,45,659.913643884028,659.913643884028,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,46,46,659.0422013597678,659.0422013597678,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,47,47,658.1707588355075,658.1707588355075,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,48,48,657.2993163112473,657.2993163112473,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,49,49,656.427873786987,656.427873786987,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,50,50,655.5564312627267,655.5564312627267,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,51,51,654.6849887384665,654.6849887384665,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,52,52,653.8135462142062,653.8135462142062,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,53,53,652.942103689946,652.942103689946,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,54,54,652.0706611656857,652.0706611656857,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,55,55,651.1992186414254,651.1992186414254,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,56,56,650.3277761171652,650.3277761171652,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,57,57,649.4563335929049,649.4563335929049,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,58,58,648.5848910686447,648.5848910686447,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,21,21,LIT101,LIT101,B5_NO_SHIELD,R10_SENSOR_ISOLATION_AND_FALLBACK,59,59,647.7134485443844,647.7134485443844,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,0,0,664.5963337757397,664.5963337757397,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,1,1,664.6042675514794,664.6042675514794,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,2,2,664.6122013272192,664.6122013272192,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,3,3,664.6201351029589,664.6201351029589,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,4,4,664.6280688786986,664.6280688786986,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,5,5,664.6360026544384,664.6360026544384,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,6,6,664.6439364301781,664.6439364301781,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,7,7,664.6518702059178,664.6518702059178,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,8,8,664.6598039816575,664.6598039816575,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,9,9,664.6677377573973,664.6677377573973,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,10,10,664.675671533137,664.675671533137,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,11,11,664.6836053088767,664.6836053088767,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,12,12,664.6915390846165,664.6915390846165,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,13,13,664.6994728603562,664.6994728603562,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,14,14,664.7074066360959,664.7074066360959,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,15,15,664.7153404118357,664.7153404118357,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,16,16,664.7232741875754,664.7232741875754,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,17,17,664.7312079633151,664.7312079633151,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,18,18,664.7391417390548,664.7391417390548,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,19,19,664.7470755147946,664.7470755147946,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,20,20,664.7550092905343,664.7550092905343,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,21,21,664.762943066274,664.762943066274,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,22,22,664.7708768420138,664.7708768420138,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,23,23,664.7788106177535,664.7788106177535,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,24,24,664.7867443934932,664.7867443934932,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,25,25,664.794678169233,664.794678169233,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,26,26,664.8026119449727,664.8026119449727,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,27,27,664.8105457207124,664.8105457207124,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,28,28,664.8184794964521,664.8184794964521,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,29,29,664.8264132721919,664.8264132721919,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,30,30,664.8343470479316,664.8343470479316,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,31,31,664.8422808236713,664.8422808236713,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,32,32,664.8502145994111,664.8502145994111,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,33,33,664.8581483751508,664.8581483751508,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,34,34,664.8660821508905,664.8660821508905,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,35,35,664.8740159266302,664.8740159266302,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,36,36,664.88194970237,664.88194970237,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,37,37,664.8898834781097,664.8898834781097,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,38,38,664.8978172538494,664.8978172538494,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,39,39,664.9057510295892,664.9057510295892,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,40,40,664.9136848053289,664.9136848053289,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,41,41,664.9216185810686,664.9216185810686,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,42,42,664.9295523568084,664.9295523568084,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,43,43,664.9374861325481,664.9374861325481,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,44,44,664.9454199082878,664.9454199082878,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,45,45,664.9533536840275,664.9533536840275,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,46,46,664.9612874597673,664.9612874597673,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,47,47,664.969221235507,664.969221235507,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,48,48,664.9771550112467,664.9771550112467,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,49,49,664.9850887869865,664.9850887869865,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,50,50,664.9930225627262,664.9930225627262,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,51,51,665.0009563384659,665.0009563384659,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,52,52,665.0088901142057,665.0088901142057,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,53,53,665.0168238899454,665.0168238899454,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,54,54,665.0247576656851,665.0247576656851,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,55,55,665.0326914414248,665.0326914414248,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,56,56,665.0406252171646,665.0406252171646,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,57,57,665.0485589929043,665.0485589929043,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,58,58,665.056492768644,665.056492768644,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,59,59,665.0644265443838,665.0644265443838,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,0,0,664.5963337757397,664.5963337757397,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,1,1,664.6042675514794,664.6042675514794,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,2,2,664.6122013272192,664.6122013272192,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,3,3,664.6201351029589,664.6201351029589,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,4,4,664.6280688786986,664.6280688786986,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,5,5,664.6360026544384,664.6360026544384,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,6,6,664.6439364301781,664.6439364301781,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,7,7,664.6518702059178,664.6518702059178,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,8,8,664.6598039816575,664.6598039816575,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,9,9,664.6677377573973,664.6677377573973,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,10,10,664.675671533137,664.675671533137,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,11,11,664.6836053088767,664.6836053088767,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,12,12,664.6915390846165,664.6915390846165,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,13,13,664.6994728603562,664.6994728603562,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,14,14,664.7074066360959,664.7074066360959,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,15,15,664.7153404118357,664.7153404118357,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,16,16,664.7232741875754,664.7232741875754,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,17,17,664.7312079633151,664.7312079633151,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,18,18,664.7391417390548,664.7391417390548,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,19,19,664.7470755147946,664.7470755147946,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,20,20,664.7550092905343,664.7550092905343,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,21,21,664.762943066274,664.762943066274,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,22,22,664.7708768420138,664.7708768420138,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,23,23,664.7788106177535,664.7788106177535,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,24,24,664.7867443934932,664.7867443934932,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,25,25,664.794678169233,664.794678169233,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,26,26,664.8026119449727,664.8026119449727,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,27,27,664.8105457207124,664.8105457207124,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,28,28,664.8184794964521,664.8184794964521,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,29,29,664.8264132721919,664.8264132721919,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,26,26,P101,P101,FULL_SHUTDOWN,R7_LOCAL_SAFE_SHUTDOWN,30,30,664.8343470479316,664.8343470479316,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
